name,address,lat,lng,business_status,rating,user_ratings_total,types,price_level,Kelurahan
Roffee's Melty Pudding Cihampelas Walk,"Mall, Jalan Cihampelas Jalan Cihampelas Walk No.160 Lantai Dasar, Cipaganti",-6.893606999999999,107.6042073,OPERATIONAL,4.8,8,"restaurant, food, store, point_of_interest, establishment",Unknown,Cipaganti
"KABOBS - Premium Kebab, Cihampelas Walk Lt. LG","Cihampelas Walk, Jalan Cihampelas No.160 Lantai LG, Cipaganti",-6.8935635,107.6048512,OPERATIONAL,4.5,257,"restaurant, food, point_of_interest, establishment",2,Cipaganti
Starbucks Coffee - Ciwalk,"Cihampelas Walk Parking Lot, Jalan Cihampelas No.160 Lantai Ground, Cipaganti",-6.8937126,107.6053053,OPERATIONAL,4.6,1270,"cafe, restaurant, food, store, point_of_interest, establishment",2,Cipaganti
Bakso Malang Karapitan Cihampelas Walk,"Cihampelas Walk, Jalan Cihampelas No.160, Cipaganti",-6.893988,107.6051379,OPERATIONAL,3.8,225,"restaurant, food, point_of_interest, establishment",2,Cipaganti
Gokana Ramen & Teppan Ciwalk,"Cihampelas Walk, Jalan Cihampelas No.160, Cipaganti",-6.893771500000001,107.6056961,OPERATIONAL,4.3,1425,"restaurant, food, point_of_interest, establishment",2,Cipaganti
Champ Group - Platinum Cihampelas Walk,"Cihampelas Walk Union Square, Jalan Cihampelas No.160, Cipaganti",-6.894108,107.6053713,OPERATIONAL,4.4,478,"restaurant, food, point_of_interest, establishment",2,Cipaganti
Wendy's - Ciwalk,"Cihampelas Walk, Jalan Cihampelas No.160 Lt. Ground, Cipaganti",-6.894441199999999,107.6046792,OPERATIONAL,3.8,150,"restaurant, food, point_of_interest, establishment",2,Cipaganti
Burger King Cihampelas Walk,"Jalan Cihampelas Walk No.160, Cipaganti",-6.894845600000001,107.6042299,OPERATIONAL,4.6,4151,"restaurant, food, point_of_interest, establishment",2,Cipaganti
Shihlin - Cihampelas Walk,"Broadway Street Cihampelas Walk, Jalan Cihampelas No.160, Cipaganti",-6.8948142,107.6049463,OPERATIONAL,4.1,75,"restaurant, food, point_of_interest, establishment",Unknown,Cipaganti
Warung Dalaraos,"Jalan Siliwangi No.43, Cipaganti",-6.8845234,107.6062175,OPERATIONAL,4.7,1730,"restaurant, food, point_of_interest, establishment",2,Cipaganti
Salsabila Kitchen,"Jalan Riung Hegar Raya No.10, Cipamokolan",-6.942624299999999,107.6787016,OPERATIONAL,4.4,5,"restaurant, food, point_of_interest, establishment",Unknown,Cipamokolan
siomay baper,"Jalan Rancaloa No.2, Cipamokolan",-6.941823299999999,107.6748452,OPERATIONAL,4.3,13,"restaurant, food, point_of_interest, establishment",1,Cipamokolan
WakWaw Fried Chicken,"3M5G+CWF, Jalan Cipamokolan Kolot, Cipamokolan",-6.9414494,107.677297,OPERATIONAL,4.2,28,"meal_takeaway, restaurant, food, point_of_interest, establishment",Unknown,Cipamokolan
Pecel Lele Cipamokolan,"Jalan Raya Cipamokolan No.19, Cipamokolan",-6.9410569,107.6752359,OPERATIONAL,5,2,"restaurant, food, point_of_interest, establishment",Unknown,Cipamokolan
Ayam Goreng Suharti,"Jalan Soekarno-Hatta No.664, Cipamokolan",-6.938833599999999,107.6735093,OPERATIONAL,4.3,901,"meal_takeaway, restaurant, food, point_of_interest, establishment",2,Cipamokolan
Baso Tasik Saluyu,"Jalan Riung Saluyu B X No.3, Cipamokolan",-6.9518058,107.6826485,OPERATIONAL,4,15,"restaurant, food, point_of_interest, establishment",Unknown,Cipamokolan
MIE AYAM RICA PRATAMA,"Jalan Saluyu B X No.2, RT.10/RW.07, Cipamokolan",-6.9516506,107.6830096,OPERATIONAL,4.4,53,"restaurant, food, point_of_interest, establishment",Unknown,Cipamokolan
Soto Ayam Madura,"3M3G+88X, Cipamokolan",-6.946634400000001,107.675874,OPERATIONAL,5,1,"restaurant, food, point_of_interest, establishment",Unknown,Cipamokolan
Bubur Bayi Sehat d'kiddos,"3M3G+8C3, Cipamokolan",-6.946729599999999,107.6760523,OPERATIONAL,4.3,3,"restaurant, food, point_of_interest, establishment",Unknown,Cipamokolan
You Boba,"Jalan Cipamokolan No.62-143, Cipamokolan",-6.9466726,107.6760543,OPERATIONAL,5,1,"restaurant, food, point_of_interest, establishment",Unknown,Cipamokolan
"Bakso Rujak Endollita, 7ANTAN KITCHEN","Komplek Santosa Asih Jaya, Jalan Puri Asih Raya No.5, Cipamokolan",-6.946879999999999,107.6760436,OPERATIONAL,5,8,"restaurant, food, point_of_interest, establishment",Unknown,Cipamokolan
Bubur Ayam Putra Talaga,"3M3G+C92, Jalan Bina Asih Raya, Cipamokolan",-6.946497699999998,107.675887,OPERATIONAL,5,1,"restaurant, food, point_of_interest, establishment",Unknown,Cipamokolan
kedai panjang,"3M3G+9FG, dalam RT.05/RW.3",-6.946564100000001,107.676209,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Cipamokolan
Hisana Fried Chicken Cipamokolan,"Jalan Cipamokolan No.62-1, Cipamokolan",-6.9467066,107.6762573,OPERATIONAL,3.7,3,"restaurant, food, point_of_interest, establishment",Unknown,Cipamokolan
Bubur Kacang Ijo Madura Cipamokolan,Cipamokolan,-6.9468895,107.6762185,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Cipamokolan
Kedai Kang Idrus,"Jalan Cipamokolan No.48, Cipamokolan",-6.946425800000001,107.6761061,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Cipamokolan
Warung nasi SATIA DARMA,Jalan Cipamokolan,-6.9465526,107.6762898,OPERATIONAL,4.5,2,"restaurant, food, point_of_interest, establishment",Unknown,Cipamokolan
Teras Kembar,"Jalan Cipamokolan No.59, Derwati",-6.9463849,107.6762151,OPERATIONAL,3.5,2,"restaurant, food, point_of_interest, establishment",Unknown,Cipamokolan
Pepper Lunch,"Paris Van Java, Paris Van Java Mall Blok RL-A-08, Jl. Sukajadi No. 137 - 139, Cipedes",-6.889944,107.5958593,OPERATIONAL,4.3,463,"restaurant, food, point_of_interest, establishment",2,Cipedes
Zenbu PVJ,"Paris Van Java, Jalan Sukajadi No.131-139, Cipedes",-6.889580199999999,107.5958044,OPERATIONAL,4.7,2081,"restaurant, food, point_of_interest, establishment",2,Cipedes
Teratai Restaurant & Coffee Shop,"JL. Bungur No. 2, Cipedes,, Karang Setra Hotel, Spa & Cottages, Cipedes",-6.883284999999999,107.595559,CLOSED_TEMPORARILY,4.7,43,"restaurant, cafe, food, point_of_interest, establishment",Unknown,Cipedes
RM Saung Bale Kambang,"Jalan Bungur No.2, Cipedes",-6.8829406,107.5953811,OPERATIONAL,4.1,123,"restaurant, food, point_of_interest, establishment",2,Cipedes
Red Bean,"Paris Van Java, Jalan Sukajadi B No.131-139 Resort Level No.67, Cipedes",-6.888721,107.5956243,OPERATIONAL,3.5,21,"restaurant, food, point_of_interest, establishment",2,Cipedes
Dapur Ayu Gendis,"Paris Van Java, Jalan Sukajadi No.131-139, Cipedes",-6.889135899999999,107.5958648,OPERATIONAL,5.0,1,"restaurant, food, point_of_interest, establishment",Unknown,Cipedes
"ToriKu PVJ ""Sate Jepang"" HALAL","Jalan Sukajadi No.131-139, Cipedes",-6.889219000000001,107.595995,OPERATIONAL,4.4,17,"restaurant, food, point_of_interest, establishment",Unknown,Cipedes
Rujak Jegeg,"Jalan Sukajadi No.181, Cipedes",-6.882518999999999,107.596293,OPERATIONAL,4.0,4,"restaurant, food, point_of_interest, establishment",Unknown,Cipedes
Tjendana Bistro,"Jalan Sukajadi No.181, Cipedes",-6.882562999999999,107.596396,OPERATIONAL,4.6,3080,"restaurant, food, point_of_interest, establishment",2,Cipedes
STARBUCKS â¢ PVJ Mall,"Paris Van Java, Unit 16B, Jalan Sukajadi No.131-139, Cipedes",-6.8899048,107.5965035,OPERATIONAL,4.5,1846,"cafe, store, restaurant, food, point_of_interest, establishment",2,Cipedes
KFC,"Jalan Sukajadi No.137 - 139, Cipedes",-6.8900918,107.596464,OPERATIONAL,4.2,165,"restaurant, food, point_of_interest, establishment",2,Cipedes
A&W,"Paris Van Java, Mall Lt.CL #7, Jalan Sukajadi No.137-139, Cipedes",-6.889819499999999,107.5969122,OPERATIONAL,4.3,342,"restaurant, food, point_of_interest, establishment",2,Cipedes
Shihlin PVJ - Taiwan Street Snacks,"Jalan Sukajadi No.125, Cipedes",-6.8902106,107.5965015,OPERATIONAL,4.2,249,"restaurant, food, point_of_interest, establishment",2,Cipedes
Happy Puppy Kopo Miko,Jalan Raya Kopo No.599,-6.960348899999999,107.5812904,OPERATIONAL,4.8,2106,"bar, night_club, restaurant, food, point_of_interest, establishment",2,Cirangrang
Justus Steak House Miko Mall,"Ground, MIKO MALL, Jalan Raya Kopo No.599 Floor Lobby Level. 01, Cirangrang",-6.9602005,107.5810801,OPERATIONAL,4.4,519,"restaurant, food, point_of_interest, establishment",2,Cirangrang
Soto Sulung,"Mikko Mall, Jalan Raya Kopo lantai 1, Cirangrang",-6.960114900000001,107.5809695,OPERATIONAL,4.3,17,"restaurant, food, point_of_interest, establishment",Unknown,Cirangrang
HokBen - Miko Mall,"Miko Mall, Jalan Raya Kopo No.599 Lantai Dasar, Cirangrang",-6.960658199999999,107.581226,OPERATIONAL,4.3,655,"restaurant, food, point_of_interest, establishment",2,Cirangrang
Domino's Pizza,"Jalan Raya Kopo No.599, Cirangrang",-6.9597582,107.5805544,OPERATIONAL,4.2,1517,"meal_delivery, meal_takeaway, restaurant, food, point_of_interest, establishment",2,Cirangrang
KFC,"Jalan KOPO NO. 599 BLOK 8 LT. DASAR, Cirangrang",-6.960001,107.580452,OPERATIONAL,4.4,1218,"restaurant, food, point_of_interest, establishment",2,Cirangrang
Warung bakso dan seblak barokah,"2HVP+57W, Jl. Raya Kopo Jl. Sayangkaak Bandung, RT.4/RW.4, Cirangrang",-6.9569513,107.5857512,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Cirangrang
AZKA SATE SEAFOOD & SOSIS,"2HRP+R3H, Cirangrang",-6.9579374,107.5852298,OPERATIONAL,5,2,"restaurant, food, point_of_interest, establishment",Unknown,Cirangrang
Dimsumparahyangan.co ( dimsum & coffe ),"2HVM+9XP, Jalan Kopo Sari, Cirangrang",-6.956527200000001,107.5849606,OPERATIONAL,4,1,"restaurant, food, point_of_interest, establishment",Unknown,Cirangrang
Mie Rambay,Indonesia,-6.957943500000001,107.5850506,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Cirangrang
Waceng (warung cenghar),"Gang PaAIP Jalan Lembayung No.06, RT.05/RW.04, Kopo Elok",-6.958025699999999,107.5852392,OPERATIONAL,5,3,"restaurant, food, point_of_interest, establishment",Unknown,Cirangrang
Seafood Mas Beb's,Jalan Raya Kopo No.32,-6.957690800000001,107.5858296,OPERATIONAL,1,1,"restaurant, food, point_of_interest, establishment",Unknown,Cirangrang
Baso ida,"Gg. PaAIP Jalan Lembayung No.06, RT.05/RW.04, Kopo Elok",-6.958114799999999,107.5852907,OPERATIONAL,5,3,"restaurant, food, point_of_interest, establishment",Unknown,Cirangrang
Dapur mmh putri,"2HVM+9Q4, Gang Sayang Kaak, Cirangrang",-6.956602599999999,107.5844484,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Cirangrang
Ayam geprek mang ujang,"2HRM+QW6, Cirangrang",-6.958096599999998,107.5847776,OPERATIONAL,5,1,"restaurant, food, point_of_interest, establishment",Unknown,Cirangrang
Adiba Cola,"2HVP+2F2, Cirangrang",-6.9574941,107.5861448,OPERATIONAL,5,12,"restaurant, food, point_of_interest, establishment",Unknown,Cirangrang
Warung Mama Val,"Komplek Kopo Elok Jalan Terusan Lembayung No.22, RT.05/RW.04",-6.958249699999999,107.5854601,OPERATIONAL,5,1,"restaurant, food, point_of_interest, establishment",Unknown,Cirangrang
Oishi Bento,"Jalan Pasirkaliki No 25-27, Paskal Food Market, Kebon Jeruk, Andir, Ciroyom",-6.914410999999999,107.59254,OPERATIONAL,4.3,3,"restaurant, food, point_of_interest, establishment",Unknown,Ciroyom
Bakmie Gaul,"Jalan Pasir Kaliki, Arjuna",-6.914434000000001,107.5926513,OPERATIONAL,5,5,"restaurant, food, point_of_interest, establishment",Unknown,Ciroyom
Batagor BUY - BUY,"Jalan Kelenteng No.12, Ciroyom",-6.918274299999999,107.5929692,OPERATIONAL,4.7,60,"restaurant, food, point_of_interest, establishment",Unknown,Ciroyom
Ayam Goreng Sambel Jeletot Dinata,Indonesia,-6.9158781,107.5887926,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Ciroyom
Balibros,"Jalan Bulldozer No.79, Cisaranten Bina Harapan",-6.912788,107.6844613,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Cisaranten Bina Harapan
NASI BAKAR ALPUKAT,"3MQM+2H2, Cisaranten Bina Harapan",-6.912477399999998,107.6838842,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Cisaranten Bina Harapan
Haazna food,"Jalan Bojong Awi Kidul No.31, RT.02/RW.04, Cisaranten Bina Harapan",-6.911672,107.6874299,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Cisaranten Bina Harapan
Chick'n Store,"3MPP+G2M, Jalan Bulldozer, Cisaranten Bina Harapan",-6.913662899999999,107.6850593,OPERATIONAL,5,5,"restaurant, food, point_of_interest, establishment",Unknown,Cisaranten Bina Harapan
Kedai AA,"Jalan Bulldozer No.105, Cisaranten Bina Harapan",-6.913185800000001,107.6842076,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Cisaranten Bina Harapan
RM. Cahaya Fikhal,"JL Griya Cempaka Arum, Blok B 1, No.80, Cimencrang, Gede Bage, Cisaranten Bina Harapan",-6.9125441,107.6837101,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Cisaranten Bina Harapan
Warung Bibi,3MRJ+J25Cisaranten Bina HarapanKec,-6.912555599999999,107.6836789,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Cisaranten Bina Harapan
Baso Mang Uloh,"Jalan Pawenang II No.38, Cisaranten Bina Harapan",-6.9115652,107.6877211,OPERATIONAL,5,14,"meal_takeaway, restaurant, food, point_of_interest, establishment",Unknown,Cisaranten Bina Harapan
Warung Lotek dan Rujak Bu Nani,"3MQQ+735, Jalan Pawenang II, Cisaranten Bina Harapan",-6.911835,107.6877563,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Cisaranten Bina Harapan
Rm Rayhan Minang,"Jalan Cicukang No.18, Cisaranten Bina Harapan",-6.911942900000001,107.6832571,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Cisaranten Bina Harapan
Bakso dan mie ayam mas thole,Jalan Cicukang No.202,-6.911992499999999,107.6832378,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Cisaranten Bina Harapan
Nasi goreng 83 Rai Raka,"RT03/RW08, Jalan Cicukang, karang mulya",-6.911992499999999,107.6832378,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Cisaranten Bina Harapan
SEBLAK MA'QINAN,"Jalan Cicukang Gg. Warta RT.01/RW.08, Cisaranten Bina Harapan",-6.912216799999999,107.6832431,OPERATIONAL,4.9,10,"restaurant, food, point_of_interest, establishment",Unknown,Cisaranten Bina Harapan
Warmindo tikungan,"3MQM+479, Jalan Cicukang, Cisaranten Bina Harapan",-6.912216899999998,107.683243,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Cisaranten Bina Harapan
Kang Asoy,"Jalan Cicukang No.20, Cisaranten Bina Harapan",-6.912080599999999,107.6831762,OPERATIONAL,4.4,21,"restaurant, food, point_of_interest, establishment",Unknown,Cisaranten Bina Harapan
INEVERLASHBEAUTY_BDGTMR,"Jalan Cicukang, Cisaranten Bina Harapan",-6.9118638,107.6831606,OPERATIONAL,5,2,"beauty_salon, restaurant, food, point_of_interest, establishment",Unknown,Cisaranten Bina Harapan
Warteg Berkah Bahari,Indonesia,-6.9129721,107.6832751,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Cisaranten Bina Harapan
NELLâQ DIMSUM,"Komplek Bumi Parakan Asri Blok B No. 1, Jalan Cingised, Kelurahan Cisaranten Endah, Kecamatan Arcamanik, Cisaranten Endah",-6.9279177,107.6723421,OPERATIONAL,4.8,13,"restaurant, food, point_of_interest, establishment",Unknown,Cisaranten Endah
Mie Kojo,"Jalan Parakan Saat, Cisaranten Endah",-6.929088,107.6683303,OPERATIONAL,4.1,12,"restaurant, food, point_of_interest, establishment",Unknown,Cisaranten Endah
Seblak Ibu Nanah,"Jalan Parakan Asri Dalam No.51, Cisaranten Endah",-6.930524699999999,107.6721178,CLOSED_TEMPORARILY,5,1,"restaurant, food, point_of_interest, establishment",Unknown,Cisaranten Endah
Rakki Dimsum,"Jalan Parakan Asri Dalam No.60, RT.003/RW003, Cisaranten Endah",-6.930599000000001,107.6719548,OPERATIONAL,4.6,26,"cafe, restaurant, food, point_of_interest, establishment",Unknown,Cisaranten Endah
"Mie tulang dan salad buah ""DNR""","3M9C+MV3, Cisaranten Endah",-6.930861099999998,107.672172,OPERATIONAL,5,3,"restaurant, food, point_of_interest, establishment",Unknown,Cisaranten Endah
Ayam Lunak Sarimanis Parakansaat,"kp, Jalan Parakan Saat No.08, RT.06/RW.011, Cisaranten Endah",-6.930610500000001,107.6714934,OPERATIONAL,5,2,"restaurant, food, point_of_interest, establishment",Unknown,Cisaranten Endah
Threedee's homemade (martabak mini),"Jalan Parakan Asri Dalam No.39, RT.04/RW.03",-6.9314595,107.6722285,OPERATIONAL,5,18,"restaurant, food, store, point_of_interest, establishment",Unknown,Cisaranten Endah
"Lotek, Nasi Kuning Ibu Odah","Jalan Parakan Asri Dalam, Cisaranten Endah",-6.929939000000001,107.6718408,OPERATIONAL,5,1,"restaurant, food, point_of_interest, establishment",Unknown,Cisaranten Endah
Warung seblak ibu imas,"Jalan Parakan Asri Dalam No.15, RT.04/rw03, Cisaranten Endah",-6.931500499999999,107.6722257,OPERATIONAL,3.5,2,"restaurant, food, point_of_interest, establishment",Unknown,Cisaranten Endah
BPA C/21,"Komplek Bumi Parakan Asri blok C 21, Bumi Parakan Asri Blok C No.21, Cisaranten Endah",-6.929741099999999,107.6720888,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Cisaranten Endah
Lotek Teh Ita,"Jalan Parakan Saat III, Cisaranten Endah",-6.9297977,107.6711852,OPERATIONAL,4.7,58,"restaurant, food, point_of_interest, establishment",Unknown,Cisaranten Endah
Recipe Mamiza Ayam Cumi Udang Sapi Paru Siomay Hakau Dimsum,"Komplek Bumi Parakan Asri Blok C no. 5, Cisaranten Endah",-6.929386399999999,107.6718203,OPERATIONAL,5,2,"restaurant, food, point_of_interest, establishment",Unknown,Cisaranten Endah
Talago Minang,"Jalan Parakan Saat No.70, Cisaranten Endah",-6.932162300000001,107.6725657,OPERATIONAL,4.2,11,"restaurant, food, point_of_interest, establishment",Unknown,Cisaranten Endah
Sushi halal reunceum,"Komplek Griya Asri, Jalan Asri II Jalan Cingised No.kav 74, Cisaranten Endah",-6.928923099999999,107.6722999,OPERATIONAL,4.5,2,"restaurant, food, point_of_interest, establishment",Unknown,Cisaranten Endah
Rista's House,Perumahan Jalan Kompleks Griya Caraka Raya Blok BB1,-6.931389999999999,107.6738993,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Cisaranten Endah
Divanie cafe,"Jalan Asri II No.19, Cisaranten Endah",-6.928755499999999,107.6722528,OPERATIONAL,1,1,"restaurant, food, point_of_interest, establishment",Unknown,Cisaranten Endah
Warung Lesehan Balegede,"3M2V+4VP, Jalan Rancapacing RT.02/RW.04",-6.949651599999999,107.694716,OPERATIONAL,4,2,"restaurant, food, point_of_interest, establishment",Unknown,Cisaranten Kidul
Dapur Nazria,"Jalan Rancapacing No.Rt 02/04, Cisaranten Kidul",-6.9496685,107.6950972,OPERATIONAL,5,1,"restaurant, food, point_of_interest, establishment",Unknown,Cisaranten Kidul
Warung Nasi Bintang,Indonesia,-6.9478837,107.6926291,OPERATIONAL,4,2,"restaurant, food, point_of_interest, establishment",Unknown,Cisaranten Kidul
"Whoops Burger, Chicken, and Steak","Ruby Commercial No. 150, Summarecon Bandung",-6.9532649,107.6955277,OPERATIONAL,4.8,18,"restaurant, food, point_of_interest, establishment",Unknown,Cisaranten Kidul
Warung Nasi Riverview,"3M2X+57Q, Jalan Rancapacing, Cisaranten Kidul",-6.9495374,107.6982495,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Cisaranten Kidul
Warung Nasi,"3M2Q+V9M, Cisaranten Kidul",-6.9477788,107.6884314,OPERATIONAL,5,1,"restaurant, food, point_of_interest, establishment",Unknown,Cisaranten Kidul
Warjal,"3M3Q+4FX, Cisaranten Kidul",-6.947131799999999,107.6887277,OPERATIONAL,Unknown,Unknown,"meal_takeaway, restaurant, food, point_of_interest, establishment",Unknown,Cisaranten Kidul
Kebuli Al-Ghazali sinpasa summarecon,Pasar modern sinpasa summarecon,-6.951448300000001,107.6980938,OPERATIONAL,5,1,"restaurant, food, point_of_interest, establishment",Unknown,Cisaranten Kidul
Warung WARJAL,Indonesia,-6.9471307,107.6887004,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Cisaranten Kidul
BASO TEH PUTRI,"3M2Q+R8P, Jalan Gedebage Selatan, Cisaranten Kidul",-6.9479199,107.6883353,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Cisaranten Kidul
