name,address,lat,lng,business_status,rating,user_ratings_total,types,price_level,Kelurahan
SDI Baitul Hikmah,"Jalan Mekar Indah Pemukiman Mekar Indah No.2B, Cijerah",-6.921267599999999,107.5650013,OPERATIONAL,4.9,30,"school, point_of_interest, establishment",,Cijerah
LPPM UNLA,"Jalan Karapitan No.116, Cikawao",-6.9311953,107.6152408,OPERATIONAL,4.6,8,"school, point_of_interest, establishment",,Cikawao
Homeschooling Taman Sekar Bandung,"Jalan Sukarajin II No.15, Cikutra",-6.902601499999999,107.6389772,OPERATIONAL,4.6,23,"school, point_of_interest, establishment",,Cikutra
Public High School 10 Bandung,"Jalan Cikutra No.77, Cikutra",-6.902711999999999,107.643974,OPERATIONAL,4.5,237,"school, point_of_interest, establishment",,Cikutra
SD Santo Yusup,"Jalan Cikutra No.05, Cikutra",-6.9072572,107.6430485,OPERATIONAL,4.5,46,"primary_school, school, point_of_interest, establishment",,Cikutra
Gaya Trie,"JL Sukarajin, No. 4, Gandasari, Katapang, Cikutra",-6.903393299999999,107.6395937,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Cikutra
Kober Fatimah Az-Zahra,"Jl sukarajin II RT 02 RW 12 Kel. Cikutra Kec, Kec, Cikutra",-6.9031796,107.6389374,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Cikutra
Ra Nabila,"Jalan Sukarajin II No.19, Cikutra",-6.904575100000001,107.6399147,OPERATIONAL,5,1,"school, point_of_interest, establishment",,Cikutra
TK FALAASIFAH,"Jalan Sekepanjang 1 No.60, Cikutra",-6.9034804,107.6418714,OPERATIONAL,4.9,38,"school, point_of_interest, establishment",,Cikutra
LM,"jl.warung lobak, kp Jalan Sukarajin II No.62",-6.9014875,107.638693,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Cikutra
Pos Paud Bintang Kecil,"Jalan Bekamin BLK No.14, RT.05/RW.14, Cikutra",-6.901048599999999,107.6411733,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Cikutra
"Roleplay, bandung","3JWR+GRF, Cikutra",-6.903693700000001,107.6420421,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Cikutra
Mushola Ar rochmah Lapang Abu,"Jalan Lemah Neundeut I No.179 142D, Cikutra",-6.905210499999999,107.6401658,OPERATIONAL,5,2,"school, point_of_interest, establishment",,Cikutra
Tk mutiara,Jalan Bekamin,-6.900654299999998,107.6415473,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Cikutra
SD Negeri Cimincrang,"Jalan Cilameta No.1, Cimenerang",-6.9459902,107.7047746,OPERATIONAL,4.4,12,"primary_school, school, point_of_interest, establishment",,Cimincrang
Al-Ihsan Cimencrang,"Jalan Cimincrang Jalan Cilameta No.13, Cimencrang",-6.9446233,107.7058424,OPERATIONAL,4.7,27,"school, point_of_interest, establishment",,Cimincrang
Asrama Putra Al-Ihsan Islamic Boardhing School,"3P24+C9F, Jalan Cimincrang, Cimenerang",-6.948932699999998,107.7059204,OPERATIONAL,5,1,"school, point_of_interest, establishment",,Cimincrang
UIN Kampus Madinah,"3P44+VMH, Jalan Cimincrang, Cimenerang",-6.942816299999999,107.7067195,OPERATIONAL,5,1,"school, point_of_interest, establishment",,Cimincrang
Paud Al-A'Rof,"JL. Rancakamurang, Rt. 2 Rw. 8, Cimenerang",-6.948835,107.706517,OPERATIONAL,1.5,2,"school, point_of_interest, establishment",,Cimincrang
Bangku sheva dan radit,"2PX4+HPW, Jalan Rancanumpang, Cimenerang",-6.951008999999999,107.706819,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Cimincrang
KOPERTAIS Wilayah II Jawa Barat,"Jalan Soekarno-Hatta, Cimenerang",-6.939632,107.7045791,OPERATIONAL,4.9,18,"university, school, point_of_interest, establishment",,Cimincrang
Campus II UIN Sunan Gunung Jati Bandung,"3P64+J38, Jalan Cimincrang, Cimenerang",-6.938454599999999,107.7052115,OPERATIONAL,4.6,92,"school, point_of_interest, establishment",,Cimincrang
MI Sunan Gunung Djati Bandung,"3P64+J4X, Cimenerang",-6.938384199999999,107.7053472,OPERATIONAL,5,27,"primary_school, school, point_of_interest, establishment",,Cimincrang
SD Juara Bandung,"Jalan Terusan Panyileukan No.13, Cipadung Kidul",-6.9396935,107.7119522,OPERATIONAL,4.8,43,"primary_school, school, point_of_interest, establishment",,Cipadung Kidul
Al Biruni Cerdas Mulia,"Jalan Terusan Panyileukan No.11, Cipadung Kidul",-6.9404346,107.7112696,OPERATIONAL,4.7,24,"school, point_of_interest, establishment",,Cipadung Kidul
Bolabot ( Sekolah Robot ),"Jalan Sauyunan VI No.10 Blok F6, Cipadung Kulon",-6.943547799999999,107.7163696,OPERATIONAL,5,5,"school, point_of_interest, establishment",,Cipadung Kidul
Kuttab Al Fatih Gedebage,"Jalan Melati Utama No.2, RT 01/12, Cipadung Kidul",-6.946024,107.7063466,OPERATIONAL,4.9,54,"school, point_of_interest, establishment",,Cipadung Kidul
KUMON BUMI PANYILEUKAN,Cipadung Kidul,-6.9406035,107.7124349,OPERATIONAL,5,3,"school, point_of_interest, establishment",,Cipadung Kidul
SMP IT AR-RIFQI,"Blok Lembang Buleud, Jalan Terusan Panyileukan Gang Pesantren, Cipadung Kidul",-6.9420494,107.7123794,OPERATIONAL,4.2,5,"school, point_of_interest, establishment",,Cipadung Kidul
RA Persis Daarussalaam,"3P56+4P4, Cipadung Kidul",-6.9421607,107.7117711,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Cipadung Kidul
RA/BA/TA Al Muhajir,"Jalan Raya Panyileukan No.14 BLOK B5, Cipadung Kidul",-6.9398359,107.7135619,OPERATIONAL,5,1,"school, point_of_interest, establishment",,Cipadung Kidul
TPQ Al-Muhajir,"JL. Bumi Panyileukan, B5, No. 14, Cipadung Kidul, Panyileukan, Cipadung Kidul",-6.939823700000001,107.7137211,OPERATIONAL,5,2,"school, point_of_interest, establishment",,Cipadung Kidul
TK AISYIYAH 1 RANCAEKEK,"3P57+2JX, Kp. Babakan Harja RT.03/RW.02",-6.942375199999999,107.7141145,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Cipadung Kidul
Komplek Panyileukan Regency Blok D2,"3P47+Q74, Unnamed Road, Cipadung Kidul",-6.943113899999999,107.7132034,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Cipadung Kidul
Rumah Musik Desan (Les Musik RMD),"Komplek Bumi Panyileukan Cibiru No.2 Blok C5, Cipadung Kidul",-6.940466,107.714756,OPERATIONAL,4.8,53,"school, store, point_of_interest, establishment",,Cipadung Kidul
TK Al Biruni,"Jalan Raya Panyileukan No.8 - 11, Cipadung Kidul",-6.938212300000001,107.7123882,OPERATIONAL,4.9,7,"school, point_of_interest, establishment",,Cipadung Kidul
SD Science Al-Biruni,"Komplek Bumi Panyileukan Jalan Raya Panyileukan No.11, Cipadung Kidul",-6.938004899999999,107.7131303,OPERATIONAL,4.8,65,"primary_school, school, point_of_interest, establishment",,Cipadung Kidul
SMP Juara Bandung,"Komp. Taman Cipadung Indah, Cipadung Kidul",-6.938402600000001,107.7105916,OPERATIONAL,4.6,94,"school, point_of_interest, establishment",,Cipadung Kidul
LPK PRAMIDIA,"3P65+7RC, Cipadung Kidul",-6.9393224,107.7095143,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Cipadung Kidul
TK Dwi Lestari,"Komplek Bumi Panyileukan No.C2/9, Cipadung Kidul",-6.9398656,107.715616,OPERATIONAL,5,2,"school, point_of_interest, establishment",,Cipadung Kidul
Bimba Rainbow Kids Panyileukan - Bandung,"Panyileukan Regency, Blok A Jalan Raya Panyileukan No.11, RT.001/RW.006, Cipadung Kidul",-6.9443848,107.714084,CLOSED_TEMPORARILY,5,3,"school, point_of_interest, establishment",,Cipadung Kidul
Bimbel BRAINY,"blok G9 No.22, Komplek Bumi Panyileukan, Cipadung Kidul",-6.944242699999999,107.7144063,OPERATIONAL,4.4,7,"school, point_of_interest, establishment",,Cipadung Kidul
Rumah Seduh I 55,"Jalan Sakola No.1, Cipadung Kidul",-6.941948600000001,107.7085312,OPERATIONAL,5,21,"cafe, school, store, food, point_of_interest, establishment",,Cipadung Kidul
Rumah Quran Indonesia,"Panghergar Permai, Jalan Panutan I No.12, Cipadung Kulon",-6.9207909,107.7044084,OPERATIONAL,4.8,47,"point_of_interest, school, establishment",,Cipadung Kulon
Asrama Aisyah KTA,"Jalan Panutan I No.12, Cipadung Kulon",-6.9207812,107.7043969,OPERATIONAL,3,2,"school, point_of_interest, establishment",,Cipadung Kulon
Tk Nurlaela,"Jalan Pamitran IV No.14, Cipadung Kulon",-6.9215718,107.7031326,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Cipadung Kulon
Kober dan RA Al Ikhlash,"Jalan Padepokan IV, Cipadung Kulon",-6.920638899999999,107.7032004,OPERATIONAL,5,1,"school, point_of_interest, establishment",,Cipadung Kulon
TKQ dan DTA Al Ikhlash,"3PH3+P6H, Jalan Padepokan IV, Cipadung Kulon",-6.920697499999999,107.7031031,OPERATIONAL,5,2,"school, point_of_interest, establishment",,Cipadung Kulon
SDN 105 Sukarela,Cipadung Kulon,-6.9244176,107.7047554,OPERATIONAL,5,4,"primary_school, point_of_interest, school, establishment",,Cipadung Kulon
MI Nurul Huda,"Jalan Sindangsari No.137, Cipadung Kulon",-6.9204565,107.7022174,OPERATIONAL,5,1,"point_of_interest, school, establishment",,Cipadung Kulon
Pondok Pesantren Assalam,"Jalan Padepokan Raya No.10, Cipadung Kulon",-6.9194194,107.7030746,OPERATIONAL,5,4,"school, point_of_interest, establishment",,Cipadung Kulon
SD Negeri Sukarela 2,"Jalan Mekar Mulya No.40, Cipadung Kulon",-6.924542,107.7049045,OPERATIONAL,4.8,6,"primary_school, point_of_interest, school, establishment",,Cipadung Kulon
Kaka Arya Dede Nova,"no., Jalan Panyawangan Raya No.34, Cipadung Kulon",-6.9214886,107.7017099,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Cipadung Kulon
SLB BC Bina Mandiri,"Jalan Sukamaju Jalan Raya Ujung Berung No.18, Cipadung Kulon",-6.918917500000001,107.7067336,OPERATIONAL,5,3,"school, point_of_interest, establishment",,Cipadung Kulon
Sekolah Rumah Anak Cemara,"Jalan Sindangsari No.83, Cipadung Kulon",-6.921277399999999,107.7008456,OPERATIONAL,5,3,"school, point_of_interest, establishment",,Cipadung Kulon
SDN 258 Sukarela Kota Bandung,"Jalan Panyawangan VI No.7, Cipadung Kulon",-6.923031700000001,107.7007561,OPERATIONAL,4.8,30,"primary_school, point_of_interest, school, establishment",,Cipadung Kulon
SMP/SMA Guna Dharma,"Jl.A.H. Nasution, KM 11,70, Jalan Raya Ujung Berung No.208, Cipadung Kulon",-6.918155,107.706639,OPERATIONAL,4.1,17,"point_of_interest, school, establishment",,Cipadung Kulon
Rubima Matematika Bu Ida,"Jalan Sindangsari No.94, Cipadung Kulon",-6.919844,107.7008035,OPERATIONAL,Unknown,Unknown,"point_of_interest, school, establishment",,Cipadung Kulon
Akper Bhakti Kencana,"Jalan AH. Nasution No.349, Pasanggrahan",-6.919927,107.708704,OPERATIONAL,3.9,14,"point_of_interest, school, establishment",,Cipadung Kulon
RA/BA/TA Al Misbah,"Jalan Raya Cipadung No.276, Cipadung Wetan",-6.9312434,107.7126451,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Cipadung Wetan
Komplek Pertamina,"Jalan AH. Nasution No.282 blk d, Cipadung Wetan",-6.9319861,107.7135094,OPERATIONAL,5,1,"school, point_of_interest, establishment",,Cipadung Wetan
Basecamp O.N.B.T - Owner Nouvo Bandung Timur,"Jalan Raya Cipadung No.128, Cipadung Wetan",-6.931963499999999,107.7139293,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Cipadung Wetan
Pondok Pesantren As-Salafi Ar-Raaid (SMP SMA Unggulan Putri Ar Raaid Berbasis Salafi),"Bumi Patra Asri, Komplek Jalan Pertamina blok L32, Cipadung Wetan",-6.933385099999999,107.7143499,OPERATIONAL,5,17,"school, point_of_interest, establishment",,Cipadung Wetan
PAUD Terpadu Rumah Lebah,"Jalan Embah Jaksa No.237, Cipadung",-6.9244869,107.7166176,OPERATIONAL,4.8,6,"school, point_of_interest, establishment",,Cipadung
Madrasah Aliyah Negeri 2 Kota Bandung,"Jalan Raya Cipadung No.57, Cipadung",-6.927434999999999,107.7166694,OPERATIONAL,4.5,184,"school, point_of_interest, establishment",,Cipadung
Senior High School 26 Bandung,"Jalan Sukaluyu No.26, Cipadung",-6.9174432,107.7250054,OPERATIONAL,4.5,130,"school, point_of_interest, establishment",,Cipadung
KB Brilian Ceria,"Jl. Reformasi Cigagak No.6B, RT.003/RW.013, Cipadung",-6.924544,107.7199296,OPERATIONAL,5,1,"school, point_of_interest, establishment",,Cipadung
TK Quwwatul 'Asmi,"Jalan Desa Cipadung No.198, Cipadung",-6.924826100000001,107.7184881,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Cipadung
Paud Al mukmin,hadueh kolot,-6.922978199999999,107.7200069,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Cipadung
Sekolah Dasar Negeri 169 Pelita,"Jalan Desa Cipadung No.121, Cipadung",-6.922773800000001,107.7198629,OPERATIONAL,4.6,35,"primary_school, school, point_of_interest, establishment",,Cipadung
TK BANGKIT,"Jalan Desa Cipadung No.14B, RT.04/RW.15, Cipadung",-6.922219699999999,107.7200479,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Cipadung
Kober Mawar Cibiru,"3PH9+7MP, Bandung, Cipadung",-6.921784399999999,107.71919,OPERATIONAL,4,1,"school, point_of_interest, establishment",,Cipadung
Kos,"3PH9+6VM, Cipadung",-6.921778199999999,107.7196283,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Cipadung
MDTA RB As-Sholihat,"3PF9+F6R, Cipadung",-6.9262631,107.7180072,OPERATIONAL,5,1,"school, point_of_interest, establishment",,Cipadung
Smas Bpn,"Jalan Desa Cipadung No.213, Cipadung",-6.926334700000001,107.7176104,OPERATIONAL,5,3,"school, point_of_interest, establishment",,Cipadung
SMA Pasundan 2 bandung,"Jalan Cihampelas No.167, Cipaganti",-6.890915,107.6039688,OPERATIONAL,4.6,84,"school, point_of_interest, establishment",,Cipaganti
Junior High School Pasundan 3,"Jalan Bapa Husen Blok No.4, Cipaganti",-6.891153099999999,107.6034823,OPERATIONAL,4.8,58,"school, point_of_interest, establishment",,Cipaganti
SMA Pasundan 8,"Jalan Cihampelas No.167, Cipaganti",-6.8911979,107.6041164,OPERATIONAL,4.1,58,"school, point_of_interest, establishment",,Cipaganti
Kuntum,"Jalan Cipaganti No.144, Cipaganti",-6.887524000000001,107.602423,OPERATIONAL,5.0,4,"school, point_of_interest, establishment",,Cipaganti
SMA Negeri 2 Bandung,"Jalan Cihampelas No.173, Cipaganti",-6.889159299999999,107.6033944,OPERATIONAL,4.7,365,"school, point_of_interest, establishment",,Cipaganti
SDK & TKK BPK Penabur,"Jalan Cihampelas No.169, Cipaganti",-6.890452499999999,107.6040244,OPERATIONAL,5.0,4,"school, point_of_interest, establishment",,Cipaganti
Teras Yatim Indonesia,"Jalan Riung Hegar Raya No.10, Cipamokolan",-6.942624299999999,107.6787016,OPERATIONAL,4.9,9,"school, point_of_interest, establishment",,Cipamokolan
SLB Nike Ardilla,"Jalan Cipamokolan Kolot No.19B, Cipamokolan",-6.941793000000001,107.6756792,OPERATIONAL,4.9,36,"school, point_of_interest, establishment",,Cipamokolan
Sekolah AKSI,"Kompleks Riung Bandung, Jalan Saluyu B V No.19, Cipamokolan",-6.9504013,107.6820822,OPERATIONAL,5,162,"school, point_of_interest, establishment",,Cipamokolan
SDN 263 Rancaloa,"SDN Rancaloa, Jalan Cipamokolan No.62, Cipamokolan",-6.9466628,107.6763532,OPERATIONAL,4.8,19,"primary_school, school, point_of_interest, establishment",,Cipamokolan
ESA Kareem Primary School,"3M3G+J9V, Jalan Bina Asih Timur I, Cipamokolan",-6.9458825,107.675924,OPERATIONAL,4.9,27,"primary_school, school, point_of_interest, establishment",,Cipamokolan
SMPIT AL FITRAH,"Jalan Cipamokolan No.59, RT.12/RW.05",-6.9479843,107.6760367,OPERATIONAL,4.4,29,"school, point_of_interest, establishment",,Cipamokolan
Ashfiya Islamic Preschool & Kindergarten,"Jalan Batu Karang No.2, Cipamokolan",-6.948586,107.675938,OPERATIONAL,3,2,"school, point_of_interest, establishment",,Cipamokolan
TKQ NURFATWA,"Jalan Babakan Wadana RT.05/RW.08, Cipamokolan",-6.9465625,107.6778349,OPERATIONAL,4.6,5,"school, point_of_interest, establishment",,Cipamokolan
PTM ALVA,"3M3F+FH4, Jalan Bumi Asih Raya, Cipamokolan",-6.946373800000001,107.6739547,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Cipamokolan
RA Madinah,"Jalan Bina Asih Raya No.16, Cipamokolan",-6.9463745,107.6738443,OPERATIONAL,3.8,4,"school, point_of_interest, establishment",,Cipamokolan
Karya Santosa,"Jalan Santosa Asih IV No.16, Cipamokolan",-6.9475647,107.6739757,OPERATIONAL,4.6,5,"school, point_of_interest, establishment",,Cipamokolan
Fun-nia Learning Center,Cipamokolan,-6.9436391,107.6762796,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Cipamokolan
alfattah,"3M4F+CP3, Cipamokolan",-6.9439981,107.6743026,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Cipamokolan
Asrama Pendidikan Yatim Dhuafa Yayasan Lidzikri,"Jalan Babakan Wadana Gang H. Abdul Majid RT.05/RW.08, Cipamokolan",-6.945634399999999,107.6790391,OPERATIONAL,4.8,5,"school, point_of_interest, establishment",,Cipamokolan
Lidzikri School,"3M3H+QJG, Gang H. Abdul Majid, Cipamokolan",-6.945674299999999,107.6790589,OPERATIONAL,5,3,"primary_school, school, point_of_interest, establishment",,Cipamokolan
Yayasan Aksi Grup Bandung,"Jl. Cipamokolan Komp. Batu Karang Cipta Pesona Ruko B17 Kel, Cipamokolan",-6.9503874,107.6761242,OPERATIONAL,5,16,"school, point_of_interest, establishment",,Cipamokolan
TPA AL-MUFIDA,"3M5F+2WP, Jalan Rancaloa RT.04/RW.03, Cipamokolan",-6.943497699999999,107.6740465,OPERATIONAL,5,1,"school, point_of_interest, establishment",,Cipamokolan
Ahe Lestari Rancasari,"Jalan Rancaloa RT.05/RW.02, Cipamokolan",-6.9428074,107.6756116,OPERATIONAL,5,1,"school, point_of_interest, establishment",,Cipamokolan
SLB YPDP,"Kompleks, Jalan Santosa Asih Jalan Puri Asih VIII No.12, Cipamokolan",-6.944028499999999,107.6725129,OPERATIONAL,4.2,6,"school, point_of_interest, establishment",,Cipamokolan
Al-Ikhlas Elementary School,"Jalan Karang Tineung Indah Dalam No.95-110, Cipedes",-6.885088900000001,107.5941366,OPERATIONAL,4.4,44,"primary_school, school, point_of_interest, establishment",,Cipedes
sdit Ibnu Taimiyah,"4H5V+65R, Gang H. Gojali, Cipedes",-6.891875499999999,107.5928776,OPERATIONAL,4.7,48,"school, point_of_interest, establishment",,Cipedes
TK AL-IKHLAS - YAYASAN IKHLASHUL AMAL,"Jalan Karang Tineung Indah Dalam No.84, RT.01/RW.04 Kel, Cipedes",-6.885287199999999,107.5941552,OPERATIONAL,5,2,"school, point_of_interest, establishment",,Cipedes
DTA ALHUDA 2,"4H7W+H5C, Dusun karang tingal blok suka asih RT.022/RW.011 desa, janggala",-6.8860581,107.5953932,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Cipedes
MIFTAHUL JANNAH,Jalan Karang Tineung Indah Dalam No.154 181,-6.885691299999999,107.591987,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Cipedes
Smkn 1 bandung,"Jalan Karang Tineung Indah Dalam No.67c, Cipedes",-6.886812600000001,107.592314,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Cipedes
Pondok Pesantren (PP) Al Kaustar,"JL Cibarengkot, RT 02 RW 10, Sukajadi, Cipedes",-6.887614999999999,107.593654,OPERATIONAL,1,1,"school, point_of_interest, establishment",,Cipedes
Smpn 26,"4H8V+94R, Jalan Karang Tineung Indah II, Cipedes",-6.884017899999999,107.5927668,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Cipedes
SMP Negeri 74 Bandung,"4H7R+FP6, Jalan Cipedes Tengah, Cipedes",-6.886344799999999,107.5917786,OPERATIONAL,4.7,15,"school, point_of_interest, establishment",,Cipedes
SD Negeri 194 Sukajadi,"Jalan Karang Tineung No.5A, Cipedes",-6.8836524,107.5946112,OPERATIONAL,4.8,28,"primary_school, school, point_of_interest, establishment",,Cipedes
Paguron Pencak Silat Saka Raga Putra Kusumah,"Jalan Gerhana No.4, Cirangrang",-6.958320699999998,107.5854048,OPERATIONAL,5,7,"school, point_of_interest, establishment",,Cirangrang
Pondok Pesantren Riyadlul Jannah,"Jalan Gerhana No.4, Cirangrang",-6.958246099999999,107.5865832,OPERATIONAL,4.6,103,"school, point_of_interest, establishment",,Cirangrang
Taman belajar Al-Afifiyah,"2HRM+8XR, Afifiyah, Madrasah Diniyah Al, Cirangrang",-6.959148899999999,107.5848854,OPERATIONAL,5,2,"school, point_of_interest, establishment",,Cirangrang
SD Negeri Kopo Elok,"Jalan Buana No.8, Cirangrang",-6.9573589,107.5826231,OPERATIONAL,4.8,15,"primary_school, school, point_of_interest, establishment",,Cirangrang
